bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr9	140489030	1679648742	141213431	724401	1260	0.491380958186
chr10	0	1680373143	670957	670957	1260	0.449256741053
chr10	670957	1681044100	1263167	592210	1260	0.469606272089
chr10	1263167	1681636310	1842310	579143	1260	0.468964540771
chr10	1842310	1682215453	2397860	555550	1260	0.398516067832
chr10	2397860	1682771003	2936788	538928	1260	0.401973172718
chr10	2936788	1683309931	3477096	540308	1260	0.461174994309
chr10	3477096	1683850239	4006451	529355	1260	0.426969751925
chr10	4006451	1684379594	4548329	541878	1260	0.392526744901
chr10	4548329	1684921472	5114814	566485	1260	0.390263837059
chr10	5114814	1685487957	5672292	557478	1260	0.433575076371
chr10	5672292	1686045435	6219062	546770	1260	0.449352654036
chr10	6219062	1686592205	6788720	569658	1260	0.437514372633
chr10	6788720	1687161863	7351691	562971	1260	0.417702834244
chr10	7351691	1687724834	7875921	524230	1260	0.434257035543
chr10	7875921	1688249064	8440300	564379	1260	0.41865941387
chr10	8440300	1688813443	8992157	551857	1260	0.380617840097
chr10	8992157	1689365300	9577310	585153	1260	0.363863188152
chr10	9577310	1689950453	10145372	568062	1260	0.36348785258
chr10	10145372	1690518515	10700455	555083	1260	0.384653493886
chr10	10700455	1691073598	11243746	543291	1260	0.408828033544
chr10	11243746	1691616889	11815417	571671	1260	0.439624469976
chr10	11815417	1692188560	12354509	539092	1260	0.448282578331
chr10	12354509	1692727652	12891634	537125	1260	0.457402918496
chr10	12891634	1693264777	13428219	536585	1260	0.443973566213
chr10	13428219	1693801362	13964372	536153	1260	0.441531724094
chr10	13964372	1694337515	14482879	518507	1260	0.428814984533
chr10	14482879	1694856022	15071628	588749	1260	0.428130785563
chr10	15071628	1695444771	15605090	533462	1260	0.437899160767
chr10	15605090	1695978233	16179503	574413	1260	0.381435689242
chr10	16179503	1696552646	16730134	550631	1260	0.407164857836
chr10	16730134	1697103277	17309744	579610	1260	0.398292993059
chr10	17309744	1697682887	18300490	990746	1260	0.402493975532
chr10	18300490	1698673633	18819660	519170	1260	0.402237413107
chr10	18819660	1699192803	19411397	591737	1260	0.38256796082
chr10	19411397	1699784540	19984735	573338	1260	0.357125540038
chr10	19984735	1700357878	20546516	561781	1260	0.373395730016
chr10	20546516	1700919659	21125299	578783	1260	0.385297451208
chr10	21125299	1701498442	21687410	562111	1260	0.41026165604
chr10	21687410	1702060553	22281276	593866	1260	0.402059720442
chr10	22281276	1702654419	22869317	588041	1260	0.401709401709
chr10	22869317	1703242460	23411360	542043	1260	0.402493155537
chr10	23411360	1703784503	23970928	559568	1260	0.409715334481
chr10	23970928	1704344071	24519015	548087	1260	0.395244924173
chr10	24519015	1704892158	25055891	536876	1260	0.415938846328
chr10	25055891	1705429034	25620457	564566	1260	0.39882068913
chr10	25620457	1705993600	26203988	583531	1260	0.385024300295
chr10	26203988	1706577131	26789791	585803	1260	0.395934476378
chr10	26789791	1707162934	27348568	558777	1260	0.403824058929
chr10	27348568	1707721711	27969785	621217	1260	0.398067989015
chr10	27969785	1708342928	28548610	578825	1260	0.384048055892
chr10	28548610	1708921753	29124184	575574	1260	0.421229205577
chr10	29124184	1709497327	29668499	544315	1260	0.421077094923
chr10	29668499	1710041642	30212100	543601	1260	0.434803403961
chr10	30212100	1710585243	30751684	539584	1260	0.432321135688
chr10	30751684	1711124827	31297054	545370	1260	0.42961580282
chr10	31297054	1711670197	31874508	577454	1260	0.388118554693
chr10	31874508	1712247651	32446987	572479	1260	0.414891349916
chr10	32446987	1712820130	33035621	588634	1260	0.391733417143
chr10	33035621	1713408764	33607857	572236	1260	0.402854062215
chr10	33607857	1713981000	34152332	544475	1260	0.411748176228
chr10	34152332	1714525475	34693682	541350	1260	0.405797717193
chr10	34693682	1715066825	35212403	518721	1260	0.415160721928
chr10	35212403	1715585546	35751410	539007	1260	0.426277532059
chr10	35751410	1716124553	36309960	558550	1260	0.420733290246
chr10	36309960	1716683103	36841677	531717	1260	0.379889339838
chr10	36841677	1717214820	37419280	577603	1260	0.387586283312
chr10	37419280	1717792423	37995630	576350	1260	0.390716768081
chr10	37995630	1718368773	38585713	590083	1260	0.405250777855
chr10	38585713	1718958856	43071417	4485704	1260	0.394129231133
chr10	43071417	1723444560	43641975	570558	1259	0.459540555841
chr10	43641975	1724015118	44177210	535235	1259	0.464682868865
chr10	44177210	1724550353	44741451	564241	1259	0.432700862396
chr10	44741451	1725114594	45283922	542471	1259	0.42425231164
chr10	45283922	1725657065	45869185	585263	1259	0.42687231745
chr10	45869185	1726242328	47208004	1338819	1259	0.42574525535
chr10	47208004	1727581147	48631785	1423781	1259	0.438967372136
chr10	48631785	1729004928	49852011	1220226	1259	0.425145974878
chr10	49852011	1730225154	50353259	501248	1259	0.45234803461
chr10	50353259	1730726402	50893912	540653	1259	0.44932248721
chr10	50893912	1731267055	52202193	1308281	1259	0.409700715561
chr10	52202193	1732575336	52868086	665893	1259	0.390093618504
chr10	52868086	1733241229	53418880	550794	1259	0.363403807224
chr10	53418880	1733792023	53990397	571517	1259	0.365229091647
chr10	53990397	1734363540	54583383	592986	1259	0.372918799232
chr10	54583383	1734956526	55187871	604488	1259	0.364391624634
chr10	55187871	1735561014	55800916	613045	1259	0.35415613184
chr10	55800916	1736174059	56395683	594767	1259	0.349795214268
chr10	56395683	1736768826	56998114	602431	1259	0.344339278126
chr10	56998114	1737371257	57642487	644373	1259	0.341798396583
chr10	57642487	1738015630	58276624	634137	1259	0.347493763187
chr10	58276624	1738649767	58885652	609028	1259	0.352377308798
chr10	58885652	1739258795	59453861	568209	1259	0.350273666426
chr10	59453861	1739827004	60007824	553963	1259	0.374768035468
chr10	60007824	1740380967	60576324	568500	1259	0.38091292876
chr10	60576324	1740949467	61144994	568670	1259	0.384487691477
chr10	61144994	1741518137	61732689	587695	1259	0.396317817916
chr10	61732689	1742105832	62304135	571446	1259	0.381426448997
chr10	62304135	1742677278	62852532	548397	1259	0.384003953333
chr10	62852532	1743225675	63407848	555316	1259	0.370121930357
chr10	63407848	1743780991	63982011	574163	1259	0.38857538961
chr10	63982011	1744355154	64571207	589196	1259	0.395985023609
chr10	64571207	1744944350	65134530	563323	1259	0.404216756254
chr10	65134530	1745507673	65695999	561469	1259	0.394088731366
chr10	65695999	1746069142	66288109	592110	1259	0.379818986643
chr10	66288109	1746661252	66869948	581839	1259	0.354472019799
chr10	66869948	1747243091	67457350	587402	1259	0.34979732824
chr10	67457350	1747830493	68036446	579096	1259	0.357271752401
chr10	68036446	1748409589	68620304	583858	1259	0.358381047479
chr10	68620304	1748993447	69208969	588665	1259	0.362271644702
chr10	69208969	1749582112	69824968	615999	1259	0.389636363636
chr10	69824968	1750198111	70362403	537435	1259	0.422569385006
chr10	70362403	1750735546	70875728	513325	1259	0.430782777416
chr10	70875728	1751248871	71410306	534578	1259	0.464559962138
chr10	71410306	1751783449	71936444	526138	1259	0.477672250109
chr10	71936444	1752309587	72470954	534510	1259	0.482749653422
chr10	72470954	1752844097	73011872	540918	1259	0.484730615859
chr10	73011872	1753385015	73542785	530913	1259	0.521734216841
chr10	73542785	1753915928	74103560	560775	1259	0.481158252136
chr10	74103560	1754476703	74674325	570765	1259	0.403755654682
chr10	74674325	1755047468	75249224	574899	1259	0.400187858758
chr10	75249224	1755622367	75863173	613949	1259	0.453103672938
chr10	75863173	1756236316	76467204	604031	1259	0.378249827824
chr10	76467204	1756840347	77006946	539742	1259	0.436266889983
chr10	77006946	1757380089	77574812	567866	1259	0.434480256821
chr10	77574812	1757947955	78092801	517989	1259	0.418127763084
chr10	78092801	1758465944	78644919	552118	1259	0.384263175149
chr10	78644919	1759018062	79163838	518919	1259	0.426007862484
chr10	79163838	1759536981	79707070	543232	1259	0.470601012825
chr10	79707070	1760080213	80224098	517028	1259	0.469480435333
chr10	80224098	1760597241	80733103	509005	1259	0.468994471578
chr10	80733103	1761106246	81260208	527105	1259	0.526548739722
chr10	81260208	1761633351	82084314	824106	1259	0.430169868719
chr10	82084314	1762457457	82646593	562279	1259	0.439277584122
chr10	82646593	1763019736	83248781	602188	1259	0.359098223315
chr10	83248781	1763621924	83822956	574175	1259	0.373552708577
chr10	83822956	1764196099	84369887	546931	1259	0.37246677832
chr10	84369887	1764743030	84916393	546506	1259	0.374827769818
chr10	84916393	1765289536	85478992	562599	1259	0.36729114824
chr10	85478992	1765852135	86024730	545738	1259	0.421120718878
chr10	86024730	1766397873	86598840	574110	1259	0.403425469988
chr10	86598840	1766971983	87161554	562714	1259	0.386008903264
chr10	87161554	1767534697	87713496	551942	1259	0.404668598026
chr10	87713496	1768086639	88230569	517073	1259	0.473771645838
chr10	88230569	1768603712	88806713	576144	1259	0.449501427592
chr10	88806713	1769179856	89654455	847742	1259	0.399884163007
chr10	89654455	1770027598	90250763	596308	1259	0.38539582666
chr10	90250763	1770623906	90841896	591133	1259	0.373517679579
chr10	90841896	1771215039	91399440	557544	1259	0.39904581693
chr10	91399440	1771772583	92009209	609769	1259	0.381422503567
chr10	92009209	1772382352	92587616	578407	1259	0.377916626326
chr10	92587616	1772960759	93163329	575713	1259	0.402201440298
chr10	93163329	1773536472	93751645	588316	1259	0.39298711409
chr10	93751645	1774124788	94298092	546447	1259	0.412569906011
chr10	94298092	1774671235	94884823	586731	1259	0.410424180034
chr10	94884823	1775257966	95400276	515453	1259	0.438235031642
chr10	95400276	1775773419	95943102	542826	1259	0.406604682523
chr10	95943102	1776316245	96497746	554644	1259	0.397995113992
chr10	96497746	1776870889	97095695	597949	1259	0.394384145832
chr10	97095695	1777468838	97637133	541438	1259	0.428258769686
chr10	97637133	1778010276	98218753	581620	1259	0.407653781414
chr10	98218753	1778591896	98774362	555609	1259	0.42252479257
chr10	98774362	1779147505	99293499	519137	1259	0.484089009088
chr10	99293499	1779666642	99832428	538929	1259	0.482151670903
chr10	99832428	1780205571	100401468	569040	1259	0.432981103295
chr10	100401468	1780774611	101005936	604468	1259	0.377461871494
chr10	101005936	1781379079	101566658	560722	1259	0.423817107556
chr10	101566658	1781939801	102117906	551248	1259	0.436301925264
chr10	102117906	1782491049	102702846	584940	1259	0.467922405849
chr10	102702846	1783075989	103305360	602514	1259	0.465938607338
chr10	103305360	1783678503	103900498	595138	1259	0.460749505578
chr10	103900498	1784273641	104469990	569492	1259	0.480587118718
chr10	104469990	1784843133	105017053	547063	1259	0.437564891859
chr10	105017053	1785390196	105558948	541895	1259	0.49474068825
chr10	105558948	1785932091	106111216	552268	1259	0.426737694855
chr10	106111216	1786484359	106652708	541492	1259	0.420869706534
chr10	106652708	1787025851	107194393	541685	1259	0.396536000561
chr10	107194393	1787567536	107793097	598704	1259	0.380093702241
chr10	107793097	1788166240	108339343	546246	1259	0.368964955414
chr10	108339343	1788712486	108877737	538394	1259	0.400893396113
chr10	108877737	1789250880	109445363	567626	1259	0.376557140517
chr10	109445363	1789818506	110034059	588696	1259	0.368605581479
chr10	110034059	1790407202	110591243	557184	1259	0.373328427721
chr10	110591243	1790964386	111169617	578374	1259	0.382229522369
chr10	111169617	1791542760	111751780	582163	1259	0.405493984513
chr10	111751780	1792124923	112306854	555074	1259	0.430601270099
chr10	112306854	1792679997	112889469	582615	1259	0.412532439892
chr10	112889469	1793262612	113444746	555277	1259	0.4001311055
chr10	113444746	1793817889	113997346	552600	1259	0.407187102448
chr10	113997346	1794370489	114540140	542794	1259	0.403564881769
chr10	114540140	1794913283	115096200	556060	1259	0.44454295482
chr10	115096200	1795469343	115651314	555114	1259	0.42621438801
chr10	115651314	1796024457	116208139	556825	1259	0.43419566291
chr10	116208139	1796581282	116771378	563239	1259	0.411034372559
chr10	116771378	1797144521	117392515	621137	1259	0.356518197244
chr10	117392515	1797765658	117985004	592489	1259	0.397998278452
chr10	117985004	1798358147	118554918	569914	1259	0.42138389058
chr10	118554918	1798928061	119105945	551027	1259	0.420688240888
chr10	119105945	1799479088	119648261	542316	1259	0.449742493781
chr10	119648261	1800021404	120197094	548833	1259	0.39032020611
chr10	120197094	1800570237	120729885	532791	1259	0.437166849352
chr10	120729885	1801103028	121265109	535224	1259	0.483258442711
chr10	121265109	1801638252	121830180	565071	1259	0.431985658465
chr10	121830180	1802203323	122371756	541576	1259	0.416627737145
chr10	122371756	1802744899	122942915	571159	1259	0.417077526437
chr10	122942915	1803316058	123454236	511321	1259	0.444131095474
chr10	123454236	1803827379	124021509	567273	1259	0.444213907212
chr10	124021509	1804394652	124578120	556611	1259	0.450326259585
chr10	124578120	1804951263	125148312	570192	1259	0.427458772731
chr10	125148312	1805521455	125685225	536913	1259	0.460159355129
chr10	125685225	1806058368	126278009	592784	1259	0.496330959772
chr10	126278009	1806651152	126814174	536165	1259	0.480621673139
chr10	126814174	1807187317	127361737	547563	1259	0.433967536215
chr10	127361737	1807734880	127914058	552321	1259	0.429573690709
chr10	127914058	1808287201	128452886	538828	1259	0.429297606476
chr10	128452886	1808826029	129123168	670282	1259	0.440473742175
chr10	129123168	1809496311	129672269	549101	1259	0.430969109564
chr10	129672269	1810045412	130221185	548916	1259	0.455032363727
chr10	130221185	1810594328	130743811	522626	1259	0.444601981911
chr10	130743811	1811116954	131284007	540196	1259	0.435409674619
chr10	131284007	1811657150	131829891	545884	1259	0.469036518681
chr10	131829891	1812203034	132363978	534087	1259	0.46338618355
chr10	132363978	1812737121	132899144	535166	1259	0.469264734186
chr10	132899144	1813272287	133492973	593829	1259	0.479370391483
chr10	133492973	1813866116	134128661	635688	1259	0.521278357627
chr10	134128661	1814501804	134760690	632029	1259	0.551725392782
chr10	134760690	1815133833	135534747	774057	1259	0.536531960312
chr11	0	1815907890	873015	873015	1257	0.547783807453
chr11	873015	1816780905	1545261	672246	1257	0.573640371107
chr11	1545261	1817453151	2127508	582247	1257	0.54885375304
chr11	2127508	1818035398	2703888	576380	1257	0.527703029767
chr11	2703888	1818611778	3280897	577009	1257	0.538666574236
chr11	3280897	1819188787	4040632	759735	1257	0.451180410037
chr11	4040632	1819948522	4723047	682415	1257	0.411759102952
chr11	4723047	1820630937	5296570	573523	1257	0.369970567927
chr11	5296570	1821204460	5889459	592889	1257	0.388029820034
chr11	5889459	1821797349	6502733	613274	1257	0.423490277608
chr11	6502733	1822410623	7095674	592941	1257	0.405324635462
chr11	7095674	1823003564	7660094	564420	1257	0.407429914904
chr11	7660094	1823567984	8257784	597690	1257	0.424105432406
chr11	8257784	1824165674	8821462	563678	1257	0.442578134009
chr11	8821462	1824729352	9378860	557398	1257	0.438768279096
chr11	9378860	1825286750	9945644	566784	1257	0.418897818397
chr11	9945644	1825853534	10552740	607096	1257	0.401500913363
chr11	10552740	1826460630	11129182	576442	1257	0.428174164662
chr11	11129182	1827037072	11663252	534070	1257	0.452003572559
chr11	11663252	1827571142	12214992	551740	1257	0.421957041438
chr11	12214992	1828122882	12750780	535788	1257	0.43214586339
chr11	12750780	1828658670	13297337	546557	1257	0.418939984412
chr11	13297337	1829205227	13883085	585748	1257	0.402433465529
chr11	13883085	1829790975	14418577	535492	1257	0.41551803665
chr11	14418577	1830326467	15046261	627684	1257	0.389106000621
chr11	15046261	1830954151	15614099	567838	1257	0.410817150636
chr11	15614099	1831521989	16180825	566726	1257	0.407257815491
chr11	16180825	1832088715	16798297	617472	1257	0.362678206173
chr11	16798297	1832706187	17351809	553512	1257	0.436052992432
chr11	17351809	1833259699	17886604	534795	1257	0.480974053658
chr11	17886604	1833794494	18438037	551433	1257	0.417281125212
chr11	18438037	1834345927	18984232	546195	1257	0.430795904767
chr11	18984232	1834892122	19528719	544487	1257	0.419832943977
chr11	19528719	1835436609	20063113	534394	1257	0.446903507705
chr11	20063113	1835971003	20641096	577983	1257	0.409561510353
chr11	20641096	1836548986	21180691	539595	1257	0.39825350818
chr11	21180691	1837088581	21764388	583697	1257	0.368356581657
chr11	21764388	1837672278	22371165	606777	1257	0.3663283771
chr11	22371165	1838279055	22980865	609700	1257	0.361764209014
chr11	22980865	1838888755	23586866	606001	1257	0.36297734991
chr11	23586866	1839494756	24197186	610320	1257	0.355326131659
chr11	24197186	1840105076	24800372	603186	1257	0.352035106857
chr11	24800372	1840708262	25398504	598132	1257	0.351361653679
chr11	25398504	1841306394	25998904	600400	1257	0.354534719296
chr11	25998904	1841906794	26574756	575852	1257	0.36026034422
chr11	26574756	1842482646	27135306	560550	1257	0.372032161213
chr11	27135306	1843043196	27705737	570431	1257	0.395312675306
chr11	27705737	1843613627	28306685	600948	1257	0.376369708578
chr11	28306685	1844214575	28879432	572747	1257	0.377609350011
chr11	28879432	1844787322	29478611	599179	1257	0.360415901732
chr11	29478611	1845386501	30066633	588022	1257	0.37074400151
chr11	30066633	1845974523	30638309	571676	1257	0.387160931785
chr11	30638309	1846546199	31208007	569698	1257	0.373123351103
chr11	31208007	1847115897	31809892	601885	1257	0.358483167909
chr11	31809892	1847717782	32376417	566525	1257	0.431320010026
chr11	32376417	1848284307	32978969	602552	1257	0.405464747499
chr11	32978969	1848886859	33550971	572002	1257	0.406108009923
chr11	33550971	1849458861	34094334	543363	1257	0.431673795099
chr11	34094334	1850002224	34634536	540202	1257	0.446036027197
chr11	34634536	1850542426	35213580	579044	1257	0.402276161611
chr11	35213580	1851121470	35754789	541209	1257	0.417034053325
chr11	35754789	1851662679	36301070	546281	1257	0.433098656006
chr11	36301070	1852208960	36880546	579476	1257	0.405928104135
chr11	36880546	1852788436	37474608	594062	1257	0.369310999002
chr11	37474608	1853382498	38077268	602660	1257	0.347785902854
chr11	38077268	1853985158	38697363	620095	1257	0.352105157911
chr11	38697363	1854605253	39293829	596466	1257	0.352574408978
chr11	39293829	1855201719	39920145	626316	1257	0.368155422893
chr11	39920145	1855828035	40491048	570903	1257	0.372148382215
chr11	40491048	1856398938	41093084	602036	1257	0.363942747705
chr11	41093084	1857000974	41665083	571999	1257	0.36798951049
chr11	41665083	1857572973	42224949	559866	1257	0.365781515967
chr11	42224949	1858132839	42799292	574343	1257	0.376253604112
chr11	42799292	1858707182	43386112	586820	1257	0.397308548944
chr11	43386112	1859294002	43947817	561705	1257	0.398478919577
chr11	43947817	1859855707	44487096	539279	1257	0.457678756861
chr11	44487096	1860394986	45016529	529433	1257	0.499242587367
chr11	45016529	1860924419	45548374	531845	1257	0.468838723992
chr11	45548374	1861456264	46115343	566969	1257	0.462047374641
chr11	46115343	1862023233	46695719	580376	1257	0.461680941871
chr11	46695719	1862603609	47243153	547434	1257	0.444951455424
chr11	47243153	1863151043	47792348	549195	1257	0.478282798855
chr11	47792348	1863700238	48296772	504424	1257	0.439888982505
chr11	48296772	1864204662	49272877	976105	1257	0.376801290024
chr11	49272877	1865180767	50126538	853661	1257	0.368768903852
chr11	50126538	1866034428	54872847	4746309	1257	0.377147934384
chr11	54872847	1870780737	55552551	679704	1257	0.365933750671
chr11	55552551	1871460441	56131379	578828	1257	0.357456174449
chr11	56131379	1872039269	56697397	566018	1257	0.369326824718
chr11	56697397	1872605287	57272803	575406	1257	0.447008812892
chr11	57272803	1873180693	57842462	569659	1257	0.442915072148
chr11	57842462	1873750352	58407183	564721	1257	0.375558239275
chr11	58407183	1874315073	58998773	591590	1257	0.400479385251
chr11	58998773	1874906663	59561134	562361	1257	0.411725898976
chr11	59561134	1875469024	60121829	560695	1257	0.388114058242
chr11	60121829	1876029719	60691629	569800	1257	0.428356566591
chr11	60691629	1876599519	61282378	590749	1257	0.494165044435
chr11	61282378	1877190268	61834487	552109	1257	0.529332922787
chr11	61834487	1877742377	62398763	564276	1257	0.470114854938
chr11	62398763	1878306653	62988221	589458	1257	0.461557122718
chr11	62988221	1878896111	63584294	596073	1257	0.426202115845
chr11	63584294	1879492184	64167230	582936	1257	0.553102650887
chr11	64167230	1880075120	64741334	574104	1257	0.526755558652
chr11	64741334	1880649224	65287965	546631	1257	0.505654626879
chr11	65287965	1881195855	65890451	602486	1257	0.521589677454
chr11	65890451	1881798341	66453989	563538	1257	0.500041700752
chr11	66453989	1882361879	67002923	548934	1257	0.484040915591
chr11	67002923	1882910813	67673211	670288	1257	0.513408395483
chr11	67673211	1883581101	68264143	590932	1257	0.494859823364
chr11	68264143	1884172033	68827869	563726	1257	0.482579333614
chr11	68827869	1884735759	69404372	576503	1257	0.515722577606
chr11	69404372	1885312262	70024088	619716	1257	0.516086056762
chr11	70024088	1885931978	70537324	513236	1257	0.502832024971
chr11	70537324	1886445214	71050006	512682	1257	0.50446377196
chr11	71050006	1886957896	71783426	733420	1257	0.464210869337
chr11	71783426	1887691316	72317582	534156	1257	0.463882341709
chr11	72317582	1888225472	72883039	565457	1257	0.457552992442
chr11	72883039	1888790929	73461996	578957	1257	0.464413653495
chr11	73461996	1889369886	74033659	571663	1257	0.425272537714
chr11	74033659	1889941549	74609207	575548	1257	0.424031663681
chr11	74609207	1890517097	75156081	546874	1257	0.467298742857
chr11	75156081	1891063971	75750737	594656	1257	0.447885083334
chr11	75750737	1891658627	76326300	575563	1257	0.451595304779
chr11	76326300	1892234190	76876546	550246	1257	0.47065954017
chr11	76876546	1892784436	77452285	575739	1257	0.41801507625
chr11	77452285	1893360175	78019765	567480	1257	0.434840990271
chr11	78019765	1893927655	78575611	555846	1256	0.418464073747
chr11	78575611	1894483501	79116948	541337	1256	0.443244331638
chr11	79116948	1895024838	79686475	569527	1256	0.404675450549
chr11	79686475	1895594365	80239061	552586	1256	0.380477644244
chr11	80239061	1896146951	80815917	576856	1256	0.364814850128
chr11	80815917	1896723807	81381742	565825	1256	0.358739259066
chr11	81381742	1897289632	82005961	624219	1256	0.358881484092
chr11	82005961	1897913851	82581710	575749	1256	0.380286582718
chr11	82581710	1898489600	83174748	593038	1256	0.404686706945
chr11	83174748	1899082638	83747977	573229	1256	0.377096453431
chr11	83747977	1899655867	84349772	601795	1256	0.366308516507
chr11	84349772	1900257662	84921515	571743	1256	0.363779943471
chr11	84921515	1900829405	85506141	584626	1256	0.380375863585
chr11	85506141	1901414031	86042362	536221	1256	0.398734106396
chr11	86042362	1901950252	86631693	589331	1256	0.415450034955
chr11	86631693	1902539583	87229065	597372	1256	0.388521074772
chr11	87229065	1903136955	87860823	631758	1256	0.375244731925
chr11	87860823	1903768713	88456359	595536	1256	0.374618201724
chr11	88456359	1904364249	89230079	773720	1256	0.353445234135
chr11	89230079	1905137969	90230726	1000647	1256	0.370860682278
chr11	90230726	1906138616	90802236	571510	1256	0.34898890835
chr11	90802236	1906710126	91406275	604039	1256	0.355335739355
chr11	91406275	1907314165	91981927	575652	1256	0.378997416847
chr11	91981927	1907889817	92526216	544289	1256	0.391555972
chr11	92526216	1908434106	93094535	568319	1256	0.399253941441
chr11	93094535	1909002425	93674283	579748	1256	0.407738521326
chr11	93674283	1909582173	94263288	589005	1256	0.406396539254
chr11	94263288	1910171178	94832545	569257	1256	0.411974886607
chr11	94832545	1910740435	95436881	604336	1256	0.394754913235
chr11	95436881	1911344771	96013887	577006	1256	0.387990093708
chr11	96013887	1911921777	96765393	751506	1256	0.374496057402
chr11	96765393	1912673283	97383781	618388	1256	0.360567539203
chr11	97383781	1913291671	97994729	610948	1256	0.352779037203
chr11	97994729	1913902619	98600642	605913	1256	0.35532600336
chr11	98600642	1914508532	99164914	564272	1256	0.347342509743
chr11	99164914	1915072804	99776870	611956	1256	0.349972301975
chr11	99776870	1915684760	100414286	637416	1256	0.365729185133
chr11	100414286	1916322176	100977600	563314	1256	0.381092284068
chr11	100977600	1916885490	101562479	584879	1256	0.379282929832
chr11	101562479	1917470369	102152244	589765	1256	0.388499845702
chr11	102152244	1918060134	102751226	598982	1256	0.396443638634
chr11	102751226	1918659116	103362030	610804	1256	0.363793682108
chr11	103362030	1919269920	103933637	571607	1256	0.384611481995
chr11	103933637	1919841527	104498041	564404	1256	0.358292360982
chr11	104498041	1920405931	105072781	574740	1256	0.361268814997
chr11	105072781	1920980671	105668998	596217	1256	0.35148553046
chr11	105668998	1921576888	106262159	593161	1256	0.373661832687
chr11	106262159	1922170049	106847485	585326	1256	0.360412214027
chr11	106847485	1922755375	107442240	594755	1256	0.375991162763
chr11	107442240	1923350130	107992874	550634	1256	0.414757507242
chr11	107992874	1923900764	108605944	613070	1256	0.395381611591
chr11	108605944	1924513834	109179618	573674	1256	0.383400008716
chr11	109179618	1925087508	109766783	587165	1256	0.382408041338
chr11	109766783	1925674673	110337441	570658	1256	0.397473797837
chr11	110337441	1926245331	110885185	547744	1256	0.393014997855
chr11	110885185	1926793075	111432792	547607	1256	0.412797110342
chr11	111432792	1927340682	111985230	552438	1256	0.415792512839
chr11	111985230	1927893120	112545380	560150	1256	0.423264441195
chr11	112545380	1928453270	113090849	545469	1256	0.422250536235
chr11	113090849	1928998739	113638119	547270	1256	0.445022667015
chr11	113638119	1929546009	114182725	544606	1256	0.455519301074
chr11	114182725	1930090615	114782180	599455	1256	0.395613689745
chr11	114782180	1930690070	115331653	549473	1256	0.407180321544
chr11	115331653	1931239543	115865235	533582	1256	0.436089605553
chr11	115865235	1931773125	116421084	555849	1256	0.452578933165
chr11	116421084	1932328974	116986679	565595	1256	0.442147752106
chr11	116986679	1932894569	117532396	545717	1256	0.488748767679
chr11	117532396	1933440286	118100294	567898	1256	0.483223249205
chr11	118100294	1934008184	118680700	580406	1256	0.445184155257
chr11	118680700	1934588590	119228739	548039	1256	0.489230713087
chr11	119228739	1935136629	119763786	535047	1256	0.501089621866
chr11	119763786	1935671676	120326310	562524	1256	0.461552819875
chr11	120326310	1936234200	120878178	551868	1256	0.470452226887
chr11	120878178	1936786068	121432469	554291	1256	0.416056879767
chr11	121432469	1937340359	122003683	571214	1256	0.400607477045
chr11	122003683	1937911573	122561804	558121	1256	0.407771060807
chr11	122561804	1938469694	123137489	575685	1256	0.438716592031
chr11	123137489	1939045379	123709434	571945	1256	0.434235050162
chr11	123709434	1939617324	124277581	568147	1256	0.373589276034
chr11	124277581	1940185471	124867161	589580	1256	0.420703855789
chr11	124867161	1940775051	125427208	560047	1256	0.459323129446
chr11	125427208	1941335098	126004687	577479	1256	0.418665581492
chr11	126004687	1941912577	126560116	555429	1256	0.488734854077
chr11	126560116	1942468006	127092934	532818	1256	0.433668844392
chr11	127092934	1943000824	127643978	551044	1256	0.384258998811
chr11	127643978	1943551868	128217287	573309	1256	0.385901170396
chr11	128217287	1944125177	128768777	551490	1256	0.436297237852
chr11	128768777	1944676667	129352113	583336	1256	0.40266432611
chr11	129352113	1945260003	129911504	559391	1256	0.429350080087
chr11	129911504	1945819394	130472889	561385	1256	0.450994502891
chr11	130472889	1946380779	131015270	542381	1256	0.421621661486
chr11	131015270	1946923160	131562119	546849	1256	0.440303556734
chr11	131562119	1947470009	132097216	535097	1256	0.422619781797
chr11	132097216	1948005106	132663140	565924	1256	0.413851658789
chr11	132663140	1948571030	133219539	556399	1256	0.423542415528
chr11	133219539	1949127429	133795943	576404	1256	0.434258897824
chr11	133795943	1949703833	134376759	580816	1256	0.480733174132
chr11	134376759	1950284649	135006516	629757	1256	0.459404623375
chr12	0	1950914406	757914	757914	1257	0.474870932144
chr12	757914	1951672320	1329611	571697	1257	0.406492588744
chr12	1329611	1952244017	1912538	582927	1257	0.424796887437
chr12	1912538	1952826944	2467549	555011	1257	0.466283611886
chr12	2467549	1953381955	3028948	561399	1257	0.477855361596
chr12	3028948	1953943354	3586520	557572	1257	0.50091557518
chr12	3586520	1954500926	4179566	593046	1257	0.441855367281
chr12	4179566	1955093972	4731579	552013	1257	0.425186680048
chr12	4731579	1955645985	5295060	563481	1257	0.434194881114
chr12	5295060	1956209466	5834925	539865	1257	0.43685284867
chr12	5834925	1956749331	6398114	563189	1257	0.46530478169
chr12	6398114	1957312520	7006148	608034	1257	0.500408694923
chr12	7006148	1957920554	7650063	643915	1257	0.432599896282
chr12	7650063	1958564469	8232691	582628	1257	0.436051071951
